,unique_id,review_text,rating,sentiment
86,"B00005AUIC:best_razor_on_the_market_for_women!!:""kat_0812""","I bought this razor over a year ago, and I wouldn't trade it in for any other razor out there. It really does leave your skin super smooth. I love the triple blades on it so I know I can get a close, comfortable shave, even in hard to reach places. Thanks to the pivoting head, it moves with the curves of your legs without the worries of getting cut. It's also excellent for shaving the underarm area. I find that one stroke is all it takes, and you have a smooth appearance you have to feel and see to believe. This is truly a remarkable product for the women out there who are tired of shaving every other day, or more than three times a week. With this razor, it shaves so close to the hair follicle, you will be shaving in less time, less often. I will never part with my Venus razor. The best part is - it's a bargain for what you get!",5.0,positive
87,"B0006M56D8:great_car_wash:w._logan_""by_the_bay""",This product did an excellent job on my Lexus.  I've tried to keep the car clean with regular car soap but it wouldn't come show room clean until I used the Mr Clean AutoDry Kit.  The soap does a terrifc job on the wheels as well.  Now my car looks as good as the day I bought it,5.0,positive
88,B00007FCQ1:blue_lizard_suncream_review:k._gamble,"This product was recommended by my nephew's dermatologist in Tennessee, and I could not find in Florida when he was visiting so I ordered it from Amazon.  We spent the next week at the beach, and my nephew (15 y/o) told me ""it really worked"" as he did not have any sunburn at all after using this product",5.0,positive
89,B000062UH3:she'll_love_it!:massageya?,I ordered one of these for my girlfriend and she loves it.  Friends and family have tried it and are thrilled.  This product will make holiday shopping easy for several women on my list,5.0,positive
90,"B0000VLXUA:vitamins:g._j._kolda_""book_lover_extraordinaire""",Great value for a really large bottle of the vitamins I take every day.  Nice to have them delivered to my house as well,5.0,positive
91,340581,"I finally found a product that works for me, after trying too many other products.  I tried Magic Shave powder but couldn't use it no more than once a month (damn thing reeked, too).  If I didn't get all the hairs, I'd be toast.  I would have to use a razor for finish the job, which defeated the purpose of not getting ingrown hairs.  I tried the Magic Shave creamer, and that didn't work either.  I would get most of my beard, but if there's anything left over, I'd be in the same position having to use a razor to finish.  I tried Norelco (received that for Christmas) but couldn't deal with my hairs being pulled (ouch!!).  I bought a beard trimmer by Wahl to cut my beard to the skin, then used Magic Shave razor.  It worked but still got razor bumps (not as bad) and sometimes bled.  I was vacationing in Florida with my friends who visited his sister and brother-in-law.  His brother-in-law happened to be the neighborhood barber, and he used this razor on my face.  I got so enamored, went I got back I went online and bought it immediately.  Since I know my face very well, I realized I can only use this shaver at the most twice a week.  I used this since February of 2006, and it's been wonderful.  I give it four stars because, even though it works like the product says, I do get a little bump here and there.  All in all, I do recommend this product for men that suffers in-grown hairs.  Please note, after reading other reviews, usage is individualized.  In other words, know what your limits are in terms how many times you can use the shaver.  You might be able to use it daily or weekly",4.0,positive
92,B000H3D3YA:revlon_one_step_compact_makeup:y._clinton,"I used this makeup previously and I love it.  It is one of the few that actually matches my complexion. The stores in my area sold it at a lower price; however, none of these stores carry ""Rich Tan- No. 11"" any longer. It's nice to know I can get it thru Amazon",5.0,positive
93,B000E0K70E:ultra_flex_trash_bags:debbie_olson,"I saw a review that made it seem like these were indistructable. Not So! They tear easily. Better than just empty Wal Mart bags though, but not by much",2.0,negative
94,B000HJINT4:best_toothpaste_out_there!!:s._daniele,"This is the only toothpaste I will ever use. Because of the abrasives in the  regular toothpaste,  it would cause horrible ulcers on the inside of my bottom lip & cheeks. Since I switched over to this 1 about 6 yrs ago  & have not had that problem since. The only problem is that it is extremely difficult to find in the stores here in NJ... Definetly worth the $7 a tube",5.0,positive
95,"B000CC0TJS:big_time_saver:ms._irina_kaie_""iris""","Good product, the only problem is sometimes stickies will not hold. but I highly recomend this item if your baby is on solids already. Big time saver for busy mom",4.0,positive
96,405592,"I was skeptical of this program at first, but had a chance to demo it for several days at a conference. It's compelling and fun to use. It's also accurate-- at one point I was focusing on relaxing and allowing some balloons to float slowly across the bottom of the screen. Someone came up behind me and startled me and the balloons jumped up to the top of the screen in time with my reaction. My only complaint is that parts of it are a little slow and talky. It's well worth the expense if you're interested in developing your mind/body communication, although probably not as valuable for someone who is already well into that",5.0,positive
97,22439,"I was offered  one of these while cycling and thought it was very tasty.  So good, in fact, that when I got home I went straight to the web site show on the back of the wrapper to learn where I could buy them.  Just above the web address is the nutrition and ingredients list.  That was probably a mistake on the manufacturer's part as it gives you something to read while the site comes up.  OOPS!  This bar has a whooping 25% of your daily allowance of saturated fat!  Not only that, but the fat is palm oil.This might be acceptable for a soldier involved in prolonged strenuous activity but I doubt a cardiologist would recomend it to most of us.  A commercially formulated product is more likely to fill the average person's need for a lower fat (and healthier fat) energy bar, than one formulated for extreme physical activity, sold for profit and marketed as a patriotic tribute to the troops.  Bottom line: Read the label, weigh the health risks and if you want to support the troops, there has to be a better way than eating Hooah Bars.",2.0,negative
